Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-11-12 00:00:00-05:00,120.20999908447266,120.20999908447266,120.20999908447266,120.20999908447266,0,0.0,0.0
2002-11-13 00:00:00-05:00,122.87999725341797,122.87999725341797,122.87999725341797,122.87999725341797,0,0.0,0.0
2002-11-14 00:00:00-05:00,130.2899932861328,130.2899932861328,130.2899932861328,130.2899932861328,0,0.0,0.0
2002-11-15 00:00:00-05:00,132.35000610351562,132.35000610351562,132.35000610351562,132.35000610351562,0,0.0,0.0
2002-11-18 00:00:00-05:00,129.13999938964844,129.13999938964844,129.13999938964844,129.13999938964844,0,0.0,0.0
2002-11-19 00:00:00-05:00,126.48999786376953,126.48999786376953,126.48999786376953,126.48999786376953,0,0.0,0.0
2002-11-20 00:00:00-05:00,125.87000274658203,125.87000274658203,125.87000274658203,125.87000274658203,0,0.0,0.0
2002-11-21 00:00:00-05:00,127.0199966430664,127.0199966430664,127.0199966430664,127.0199966430664,0,0.0,0.0
2002-11-22 00:00:00-05:00,126.2699966430664,126.2699966430664,126.2699966430664,126.2699966430664,0,0.0,0.0
2002-11-25 00:00:00-05:00,120.83999633789062,120.83999633789062,120.83999633789062,120.83999633789062,0,0.0,0.0
2002-11-26 00:00:00-05:00,120.80999755859375,120.80999755859375,120.80999755859375,120.80999755859375,0,0.0,0.0
2002-11-27 00:00:00-05:00,128.30999755859375,128.30999755859375,128.30999755859375,128.30999755859375,0,0.0,0.0
2002-11-29 00:00:00-05:00,127.5199966430664,127.5199966430664,127.5199966430664,127.5199966430664,0,0.0,0.0
2002-12-02 00:00:00-05:00,127.5199966430664,127.5199966430664,127.5199966430664,127.5199966430664,0,0.0,0.0
2002-12-03 00:00:00-05:00,130.63999938964844,130.63999938964844,130.63999938964844,130.63999938964844,0,0.0,0.0
2002-12-04 00:00:00-05:00,131.05999755859375,131.05999755859375,131.05999755859375,131.05999755859375,0,0.0,0.0
2002-12-05 00:00:00-05:00,130.44000244140625,130.44000244140625,130.44000244140625,130.44000244140625,0,0.0,0.0
2002-12-06 00:00:00-05:00,128.4600067138672,128.4600067138672,128.4600067138672,128.4600067138672,0,0.0,0.0
2002-12-09 00:00:00-05:00,122.95999908447266,122.95999908447266,122.95999908447266,122.95999908447266,0,0.0,0.0
2002-12-10 00:00:00-05:00,115.58999633789062,115.58999633789062,115.58999633789062,115.58999633789062,0,0.0,0.0
2002-12-11 00:00:00-05:00,118.33000183105469,118.33000183105469,118.33000183105469,118.33000183105469,0,0.0,0.0
2002-12-12 00:00:00-05:00,117.16000366210938,117.16000366210938,117.16000366210938,117.16000366210938,0,0.0,0.0
2002-12-13 00:00:00-05:00,116.20999908447266,116.20999908447266,116.20999908447266,116.20999908447266,0,0.0,0.0
2002-12-16 00:00:00-05:00,120.33000183105469,120.33000183105469,120.33000183105469,120.33000183105469,0,0.0,0.0
2002-12-17 00:00:00-05:00,119.83000183105469,119.83000183105469,119.83000183105469,119.83000183105469,0,0.0,0.0
2002-12-18 00:00:00-05:00,118.62999725341797,118.62999725341797,118.62999725341797,118.62999725341797,0,0.0,0.0
2002-12-19 00:00:00-05:00,124.06999969482422,124.06999969482422,124.06999969482422,124.06999969482422,0,0.0,0.0
