,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_amer,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_em,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_eur,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,equity_pac,metals,metals,metals,metals,metals,commodities,commodities,commodities,commodities,commodities,commodities,commodities,crypto,crypto,volatilities,volatilities,volatilities,volatilities,volatilities,volatilities,erc,erc,erc,erc,erc,erc,erc,erc,ERC
